C/C,N/C,O/C,S/C,C/N,N/N,O/N,S/N,C/O,N/O,O/O,S/O,C/S,N/S,O/S,S/S,C/P,N/P,O/P,S/P,C/F,N/F,O/F,S/F,C/Cl,N/Cl,O/Cl,S/Cl,C/Br,N/Br,O/Br,S/Br,C/I,N/I,O/I,S/I,gauss1(inter),gauss2(inter),repulsion(inter),hydrophobic(inter),Hydrogen(inter),receptor-ligand
 4291.0000, 1090.0000, 1360.0000,   33.0000,  375.0000,   77.0000,  106.0000,    2.0000,  925.0000,  230.0000,  285.0000,    7.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   87.4883, 1564.4712,    3.4065,   38.6187,    4.1899,  D:\drug-design-energy\Dataset\CASF-2016\coreset\2vw5\2vw5_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\2vw5\2vw5_ligand.pdbqt
 3058.0000,  745.0000,  781.0000,   23.0000,    0.0000,    0.0000,    0.0000,    0.0000,  595.0000,  144.0000,  148.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  101.2646, 1295.2112,    2.3592,   72.2782,    1.5639,  D:\drug-design-energy\Dataset\CASF-2016\coreset\4kzq\4kzq_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\4kzq\4kzq_ligand.pdbqt
 3064.0000,  747.0000,  786.0000,   23.0000,    0.0000,    0.0000,    0.0000,    0.0000,  441.0000,  108.0000,  110.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  146.0000,   37.0000,   36.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,  104.5258, 1292.7393,    2.5531,   79.9007,    1.6547,  D:\drug-design-energy\Dataset\CASF-2016\coreset\4kzu\4kzu_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\4kzu\4kzu_ligand.pdbqt
 2973.0000,  740.0000,  759.0000,   22.0000,  342.0000,   89.0000,   81.0000,    2.0000,  230.0000,   53.0000,   57.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  171.0000,   44.0000,   45.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  101.2234, 1319.7626,    2.7146,   86.2181,    2.6159,  D:\drug-design-energy\Dataset\CASF-2016\coreset\4j21\4j21_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\4j21\4j21_ligand.pdbqt
 3371.0000,  847.0000,  862.0000,   23.0000,  333.0000,   87.0000,   81.0000,    2.0000,  423.0000,  106.0000,  103.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  173.0000,   45.0000,   45.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  111.5551, 1521.8870,    3.5897,   94.9994,    3.0000,  D:\drug-design-energy\Dataset\CASF-2016\coreset\4j3l\4j3l_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\4j3l\4j3l_ligand.pdbqt
 2765.0000,  679.0000,  714.0000,   15.0000,  432.0000,  106.0000,  110.0000,    3.0000,  229.0000,   55.0000,   58.0000,    2.0000,  213.0000,   54.0000,   60.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,  425.0000,  106.0000,  106.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  112.5437, 1475.4202,    3.0870,   55.9492,    2.9575,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3kr8\3kr8_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3kr8\3kr8_ligand.pdbqt
 2068.0000,  518.0000,  610.0000,   30.0000,  435.0000,  104.0000,  119.0000,    6.0000,  208.0000,   49.0000,   57.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   78.0584,  907.4810,    3.8389,   28.2853,    4.8267,  D:\drug-design-energy\Dataset\CASF-2016\coreset\2ymd\2ymd_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\2ymd\2ymd_ligand.pdbqt
 2974.0000,  740.0000,  921.0000,   51.0000,  380.0000,   85.0000,  112.0000,    6.0000,  366.0000,   84.0000,  116.0000,    6.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   87.4512, 1116.1150,    2.0250,   40.1808,    0.5538,  D:\drug-design-energy\Dataset\CASF-2016\coreset\2wnc\2wnc_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\2wnc\2wnc_ligand.pdbqt
 3846.0000,  991.0000, 1252.0000,   67.0000,  386.0000,   99.0000,  120.0000,    6.0000,  331.0000,   91.0000,  115.0000,    7.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   83.6958, 1380.0018,    2.4178,   55.4365,    0.9897,  D:\drug-design-energy\Dataset\CASF-2016\coreset\2xys\2xys_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\2xys\2xys_ligand.pdbqt
 3105.0000,  742.0000,  951.0000,   57.0000,  384.0000,   90.0000,  112.0000,    6.0000,  296.0000,   67.0000,   85.0000,    7.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   75.8314, 1031.8034,    2.3944,   36.8842,    1.9718,  D:\drug-design-energy\Dataset\CASF-2016\coreset\2wn9\2wn9_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\2wn9\2wn9_ligand.pdbqt
 5495.0000, 1367.0000, 1737.0000,   89.0000,  197.0000,   49.0000,   56.0000,    3.0000,  605.0000,  149.0000,  193.0000,    9.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   96.3351, 1742.9324,    2.0281,   96.7167,    0.0000,  D:\drug-design-energy\Dataset\CASF-2016\coreset\2x00\2x00_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\2x00\2x00_ligand.pdbqt
 3012.0000,  770.0000,  889.0000,   66.0000,  454.0000,  115.0000,  129.0000,    9.0000, 1374.0000,  346.0000,  390.0000,   29.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  150.3865, 1768.9034,    7.5217,   25.6787,    9.8116,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3ozt\3ozt_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3ozt\3ozt_ligand.pdbqt
 2876.0000,  727.0000,  842.0000,   65.0000,  619.0000,  161.0000,  176.0000,   12.0000, 1211.0000,  305.0000,  343.0000,   28.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  572.0000,  145.0000,  160.0000,    6.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  144.0090, 1935.1772,    7.7954,   19.3665,    9.0003,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3ozs\3ozs_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3ozs\3ozs_ligand.pdbqt
 3043.0000,  764.0000,  897.0000,   66.0000,  460.0000,  116.0000,  132.0000,    7.0000, 1214.0000,  308.0000,  346.0000,   27.0000,  151.0000,   38.0000,   48.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  150.9190, 1787.3943,    9.3194,   25.8616,   11.0666,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3oe5\3oe5_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3oe5\3oe5_ligand.pdbqt
 2997.0000,  761.0000,  888.0000,   64.0000,  941.0000,  246.0000,  277.0000,   17.0000, 1214.0000,  304.0000,  346.0000,   28.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  159.8441, 1906.4531,   10.2838,   12.0551,   11.4863,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3oe4\3oe4_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3oe4\3oe4_ligand.pdbqt
 4030.0000, 1024.0000, 1201.0000,   75.0000,  848.0000,  222.0000,  256.0000,   15.0000, 1050.0000,  270.0000,  304.0000,   22.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   81.0000,   22.0000,   24.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  171.9801, 2169.5732,   11.3353,   41.8822,   11.4796,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3nw9\3nw9_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3nw9\3nw9_ligand.pdbqt
 2176.0000,  580.0000,  560.0000,    0.0000,  470.0000,  124.0000,  129.0000,    0.0000,  438.0000,  114.0000,  109.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   89.1201, 1011.2179,    4.0398,   20.1253,    1.4547,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3ao4\3ao4_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3ao4\3ao4_ligand.pdbqt
 2733.0000,  763.0000,  787.0000,   29.0000,    0.0000,    0.0000,    0.0000,    0.0000,  617.0000,  179.0000,  185.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   86.1696, 1224.1476,    2.8481,   36.2973,    3.7203,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3zt2\3zt2_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3zt2\3zt2_ligand.pdbqt
 3223.0000,  919.0000,  966.0000,   35.0000,  224.0000,   67.0000,   72.0000,    2.0000,  596.0000,  168.0000,  177.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   92.6819, 1384.9981,    3.5938,   32.7901,    5.3385,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3zsx\3zsx_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3zsx\3zsx_ligand.pdbqt
 3316.0000,  964.0000, 1014.0000,   39.0000,  214.0000,   64.0000,   66.0000,    2.0000,  636.0000,  181.0000,  189.0000,    6.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  105.7637, 1439.0855,    3.4570,   28.6125,    4.7158,  D:\drug-design-energy\Dataset\CASF-2016\coreset\4cig\4cig_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\4cig\4cig_ligand.pdbqt
 3869.0000, 1098.0000, 1172.0000,   43.0000,  207.0000,   63.0000,   67.0000,    2.0000,  829.0000,  228.0000,  250.0000,    8.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  118.9607, 1670.7042,    3.0241,   33.1027,    4.5358,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3zso\3zso_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3zso\3zso_ligand.pdbqt
 1456.0000,  440.0000,  423.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, 1018.0000,  310.0000,  295.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   67.8261,  861.7708,    5.5002,    7.3602,    9.6904,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3n7a\3n7a_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3n7a\3n7a_ligand.pdbqt
 1900.0000,  603.0000,  551.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, 1246.0000,  398.0000,  354.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   86.8120, 1099.0257,    6.0403,   12.0398,    9.5796,  D:\drug-design-energy\Dataset\CASF-2016\coreset\4ciw\4ciw_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\4ciw\4ciw_ligand.pdbqt
 3171.0000, 1005.0000,  956.0000,    5.0000,  196.0000,   67.0000,   60.0000,    0.0000, 1228.0000,  378.0000,  359.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  129.8902, 1682.9425,    7.0879,   47.2388,   10.3406,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3n86\3n86_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3n86\3n86_ligand.pdbqt
 3146.0000, 1014.0000,  965.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000, 1248.0000,  374.0000,  367.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  124.8994, 1589.8549,    7.0637,   53.5681,    9.4733,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3n76\3n76_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3n76\3n76_ligand.pdbqt
 3046.0000,  979.0000,  891.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, 1404.0000,  433.0000,  414.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  112.3422, 1556.1573,    7.7104,   45.2279,    9.6203,  D:\drug-design-energy\Dataset\CASF-2016\coreset\2xb8\2xb8_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\2xb8\2xb8_ligand.pdbqt
 1627.0000,  425.0000,  386.0000,    0.0000,  396.0000,  103.0000,   98.0000,    0.0000,  565.0000,  144.0000,  131.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   71.9797,  833.4698,    2.8498,   15.4616,    3.9268,  D:\drug-design-energy\Dataset\CASF-2016\coreset\4bkt\4bkt_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\4bkt\4bkt_ligand.pdbqt
 2837.0000,  729.0000,  623.0000,    0.0000,  422.0000,  104.0000,   91.0000,    0.0000,  600.0000,  148.0000,  130.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   83.9174, 1195.0411,    3.3163,   41.1424,    3.9010,  D:\drug-design-energy\Dataset\CASF-2016\coreset\4w9c\4w9c_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\4w9c\4w9c_ligand.pdbqt
 3616.0000,  953.0000,  822.0000,    0.0000,  612.0000,  162.0000,  147.0000,    0.0000,  630.0000,  169.0000,  153.0000,    0.0000,  168.0000,   39.0000,   33.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  118.5390, 1633.8395,    5.5942,   56.5418,    5.0721,  D:\drug-design-energy\Dataset\CASF-2016\coreset\4w9l\4w9l_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\4w9l\4w9l_ligand.pdbqt
 3072.0000,  770.0000,  690.0000,    0.0000,  533.0000,  132.0000,  125.0000,    0.0000,  642.0000,  161.0000,  152.0000,    0.0000,  163.0000,   38.0000,   33.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   98.8262, 1375.2519,    3.8504,   36.6789,    4.0000,  D:\drug-design-energy\Dataset\CASF-2016\coreset\4w9i\4w9i_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\4w9i\4w9i_ligand.pdbqt
 3228.0000,  824.0000,  724.0000,    0.0000,  544.0000,  138.0000,  123.0000,    0.0000,  571.0000,  144.0000,  131.0000,    0.0000,  164.0000,   38.0000,   34.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  115.8881, 1451.4658,    5.0081,   49.5273,    3.9737,  D:\drug-design-energy\Dataset\CASF-2016\coreset\4w9h\4w9h_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\4w9h\4w9h_ligand.pdbqt
 1438.0000,  349.0000,  354.0000,   23.0000,    0.0000,    0.0000,    0.0000,    0.0000,  272.0000,   63.0000,   68.0000,    6.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   20.3674,  453.5652,    0.2905,   26.3266,    0.0000,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3nq9\3nq9_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3nq9\3nq9_ligand.pdbqt
 2592.0000,  598.0000,  623.0000,   42.0000,    0.0000,    0.0000,    0.0000,    0.0000,  304.0000,   68.0000,   79.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   37.5648,  765.8166,    0.6417,   76.1827,    0.0000,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3ueu\3ueu_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3ueu\3ueu_ligand.pdbqt
 2865.0000,  682.0000,  702.0000,   49.0000,    0.0000,    0.0000,    0.0000,    0.0000,  241.0000,   64.0000,   68.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   46.6901,  816.4701,    1.0124,   89.2648,    0.8294,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3uev\3uev_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3uev\3uev_ligand.pdbqt
 3149.0000,  751.0000,  796.0000,   53.0000,    0.0000,    0.0000,    0.0000,    0.0000,  206.0000,   55.0000,   61.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   49.9248,  868.7798,    1.2083,   84.4246,    0.7031,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3uew\3uew_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3uew\3uew_ligand.pdbqt
 3633.0000,  859.0000,  886.0000,   57.0000,    0.0000,    0.0000,    0.0000,    0.0000,  212.0000,   58.0000,   62.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   55.2713, 1017.7606,    0.7531,  102.2329,    0.0000,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3uex\3uex_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3uex\3uex_ligand.pdbqt
 1349.0000,  317.0000,  352.0000,    7.0000,  149.0000,   39.0000,   42.0000,    1.0000,  530.0000,  130.0000,  140.0000,    3.0000,  161.0000,   43.0000,   48.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   55.7747,  807.2989,    1.8148,   14.6271,    1.5310,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3lka\3lka_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3lka\3lka_ligand.pdbqt
 1818.0000,  462.0000,  484.0000,   10.0000,  152.0000,   42.0000,   41.0000,    1.0000,  858.0000,  222.0000,  236.0000,    5.0000,  158.0000,   43.0000,   46.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   72.4625, 1052.8066,    4.2525,   15.6913,    2.7677,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3ehy\3ehy_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3ehy\3ehy_ligand.pdbqt
 4358.0000, 1038.0000, 1176.0000,   19.0000,  393.0000,   98.0000,  121.0000,    1.0000,  569.0000,  152.0000,  182.0000,    1.0000,  188.0000,   43.0000,   48.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  125.6199, 1934.3259,    3.5722,   57.8241,    2.4351,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3tsk\3tsk_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3tsk\3tsk_ligand.pdbqt
 1847.0000,  457.0000,  500.0000,   11.0000,  311.0000,   81.0000,   94.0000,    2.0000,  949.0000,  241.0000,  267.0000,    5.0000,  151.0000,   42.0000,   46.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   71.9213, 1160.1560,    4.9402,   13.0704,    5.4729,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3nx7\3nx7_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3nx7\3nx7_ligand.pdbqt
