C/C,N/C,O/C,S/C,C/N,N/N,O/N,S/N,C/O,N/O,O/O,S/O,C/S,N/S,O/S,S/S,C/P,N/P,O/P,S/P,C/F,N/F,O/F,S/F,C/Cl,N/Cl,O/Cl,S/Cl,C/Br,N/Br,O/Br,S/Br,C/I,N/I,O/I,S/I,gauss1(inter),gauss2(inter),repulsion(inter),hydrophobic(inter),Hydrogen(inter)
1391.0000,341.0000,328.0000,0.0000,0.0000,0.0000,0.0000,0.0000,429.0000,105.0000,108.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.5974,615.9092,0.9522,24.4223,1.0000
4218.0000,1074.0000,1051.0000,98.0000,498.0000,125.0000,133.0000,10.0000,1169.0000,290.0000,279.0000,23.0000,170.0000,46.0000,43.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.9267,1639.2461,7.5802,51.0678,10.7831
2178.0000,558.0000,661.0000,21.0000,0.0000,0.0000,0.0000,0.0000,2011.0000,511.0000,597.0000,18.0000,356.0000,89.0000,107.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.6735,1345.2261,5.3025,0.0000,6.7808
1824.0000,484.0000,535.0000,14.0000,0.0000,0.0000,0.0000,0.0000,1648.0000,432.0000,471.0000,12.0000,358.0000,94.0000,111.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.1191,1159.5670,5.2208,0.0000,6.4674
3137.0000,671.0000,813.0000,54.0000,733.0000,170.0000,194.0000,11.0000,241.0000,53.0000,69.0000,4.0000,162.0000,39.0000,39.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.0000,17.0000,19.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.0858,1218.8215,1.0230,60.9878,0.8053
2741.0000,694.0000,832.0000,23.0000,650.0000,169.0000,198.0000,6.0000,911.0000,228.0000,271.0000,10.0000,211.0000,52.0000,63.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.4492,1485.4739,8.5253,8.1410,8.4033
2997.0000,969.0000,805.0000,45.0000,281.0000,101.0000,77.0000,4.0000,463.0000,146.0000,111.0000,8.0000,119.0000,38.0000,29.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,419.0000,121.0000,104.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.7871,1339.8223,2.4884,39.3876,3.7519
3056.0000,1182.0000,977.0000,23.0000,1486.0000,556.0000,490.0000,12.0000,2190.0000,861.0000,730.0000,24.0000,0.0000,0.0000,0.0000,0.0000,314.0000,126.0000,108.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,165.9505,2163.8047,9.2745,0.0000,7.2829
6495.0000,1471.0000,1437.0000,151.0000,620.0000,139.0000,146.0000,12.0000,449.0000,100.0000,98.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.3879,2030.0116,1.8833,88.2789,1.0000
3282.0000,735.0000,842.0000,59.0000,902.0000,199.0000,232.0000,20.0000,344.0000,79.0000,88.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.0075,1281.3092,2.4804,38.4851,0.4716
3393.0000,974.0000,995.0000,66.0000,1010.0000,293.0000,285.0000,21.0000,175.0000,44.0000,47.0000,3.0000,194.0000,54.0000,59.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.4100,1493.3462,3.8926,38.5401,2.3043
3216.0000,907.0000,965.0000,33.0000,681.0000,188.0000,199.0000,6.0000,367.0000,98.0000,115.0000,6.0000,213.0000,50.0000,55.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,119.4266,1430.3390,3.6722,26.5286,2.4411
2991.0000,683.0000,760.0000,56.0000,832.0000,192.0000,227.0000,15.0000,547.0000,132.0000,136.0000,9.0000,76.0000,16.0000,19.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.2118,1363.7102,1.4940,45.3721,1.8242
3627.0000,1043.0000,1119.0000,27.0000,1024.0000,290.0000,302.0000,4.0000,80.0000,29.0000,29.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,149.1194,1549.7993,4.5963,25.0256,4.1756
2479.0000,578.0000,716.0000,45.0000,453.0000,107.0000,131.0000,8.0000,903.0000,205.0000,257.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,108.6737,1140.7428,7.4693,31.8095,10.3106
1831.0000,483.0000,559.0000,50.0000,1129.0000,296.0000,339.0000,26.0000,192.0000,49.0000,62.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.7784,1018.5893,4.4919,16.6469,5.5013
1792.0000,490.0000,428.0000,9.0000,437.0000,123.0000,111.0000,2.0000,1859.0000,509.0000,454.0000,9.0000,422.0000,121.0000,108.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.5287,1151.9648,3.3978,1.5120,3.3846
3119.0000,819.0000,884.0000,8.0000,871.0000,240.0000,248.0000,1.0000,174.0000,48.0000,51.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.0000,48.0000,53.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.2336,1317.0403,2.6159,34.2068,2.7053
4310.0000,1141.0000,1269.0000,42.0000,701.0000,184.0000,204.0000,7.0000,528.0000,138.0000,149.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,164.0000,46.0000,50.0000,2.0000,116.0000,31.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.2554,1625.7333,2.5173,34.5824,2.2908
3325.0000,898.0000,1051.0000,8.0000,539.0000,147.0000,164.0000,2.0000,857.0000,248.0000,273.0000,3.0000,0.0000,0.0000,0.0000,0.0000,194.0000,53.0000,61.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97.1697,1466.1963,5.0261,36.9925,5.4655
2517.0000,670.0000,665.0000,47.0000,925.0000,255.0000,270.0000,19.0000,908.0000,217.0000,215.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,95.0647,1285.8998,4.1037,4.4021,4.0920
2138.0000,538.0000,642.0000,32.0000,246.0000,64.0000,68.0000,4.0000,441.0000,121.0000,141.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.7288,869.6204,6.5796,54.5232,6.8188
4049.0000,1132.0000,1137.0000,13.0000,602.0000,164.0000,182.0000,4.0000,994.0000,287.0000,284.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.9248,1597.7284,6.7117,31.5206,6.8757
3550.0000,923.0000,1061.0000,78.0000,465.0000,124.0000,143.0000,12.0000,322.0000,85.0000,105.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,219.0000,53.0000,65.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.1177,1437.1741,2.2699,56.3221,2.5746
2844.0000,746.0000,885.0000,72.0000,849.0000,225.0000,262.0000,20.0000,312.0000,77.0000,97.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97.0708,1270.5571,4.0049,33.6395,5.8515
1246.0000,390.0000,356.0000,26.0000,743.0000,227.0000,206.0000,21.0000,1004.0000,323.0000,294.0000,4.0000,0.0000,0.0000,0.0000,0.0000,206.0000,66.0000,62.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.2991,1084.1936,4.1445,0.0000,4.7297
843.0000,307.0000,239.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3297.0000,1187.0000,978.0000,0.0000,0.0000,0.0000,0.0000,0.0000,828.0000,286.0000,249.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.4602,1523.1244,13.7527,0.0000,21.8042
2889.0000,728.0000,658.0000,19.0000,542.0000,145.0000,129.0000,3.0000,917.0000,229.0000,211.0000,6.0000,419.0000,113.0000,98.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,228.0000,66.0000,62.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.1155,1354.0922,3.0714,24.7515,2.1259
3111.0000,806.0000,725.0000,20.0000,244.0000,69.0000,63.0000,1.0000,782.0000,216.0000,194.0000,4.0000,236.0000,69.0000,57.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.9272,1150.5226,3.1734,51.2814,1.7698
7503.0000,2118.0000,2173.0000,15.0000,594.0000,177.0000,173.0000,0.0000,1814.0000,507.0000,515.0000,2.0000,0.0000,0.0000,0.0000,0.0000,196.0000,59.0000,55.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,196.3559,2855.2295,8.9016,72.3805,6.9428
2447.0000,727.0000,650.0000,32.0000,722.0000,198.0000,191.0000,9.0000,551.0000,166.0000,133.0000,7.0000,123.0000,44.0000,40.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,103.5589,1301.6541,4.6372,26.5697,6.3472
3982.0000,993.0000,1085.0000,35.0000,685.0000,183.0000,207.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.2629,1287.6555,1.4523,68.4381,1.3410
1941.0000,545.0000,566.0000,39.0000,339.0000,99.0000,101.0000,6.0000,569.0000,164.0000,169.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.4331,992.3705,7.5513,55.0799,8.0807
3346.0000,827.0000,1019.0000,31.0000,751.0000,186.0000,237.0000,7.0000,963.0000,235.0000,285.0000,9.0000,200.0000,51.0000,59.0000,2.0000,0.0000,0.0000,0.0000,0.0000,163.0000,46.0000,53.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.3724,1542.4824,3.1901,35.9693,3.7257
3844.0000,993.0000,1128.0000,33.0000,769.0000,208.0000,229.0000,6.0000,348.0000,89.0000,104.0000,3.0000,187.0000,48.0000,52.0000,2.0000,0.0000,0.0000,0.0000,0.0000,106.0000,31.0000,31.0000,0.0000,217.0000,54.0000,55.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.7835,1649.1017,2.5307,45.2693,3.0282
2647.0000,778.0000,873.0000,70.0000,1274.0000,358.0000,403.0000,30.0000,342.0000,94.0000,111.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.3351,1357.1074,14.0365,8.0793,4.9701
2378.0000,546.0000,539.0000,38.0000,0.0000,0.0000,0.0000,0.0000,240.0000,49.0000,51.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.7638,764.5765,2.4037,57.8243,1.3471
2691.0000,601.0000,811.0000,28.0000,438.0000,100.0000,131.0000,4.0000,298.0000,66.0000,93.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.2860,1010.6159,1.7030,39.3675,1.9580
3118.0000,869.0000,949.0000,26.0000,1085.0000,303.0000,327.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.4569,1415.6171,3.6159,18.5244,3.6649
2453.0000,802.0000,714.0000,45.0000,139.0000,49.0000,42.0000,2.0000,592.0000,208.0000,191.0000,10.0000,116.0000,39.0000,33.0000,3.0000,118.0000,41.0000,37.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.2382,1112.2968,4.5020,35.7787,4.8954
3618.0000,889.0000,1042.0000,32.0000,1207.0000,274.0000,326.0000,12.0000,499.0000,128.0000,153.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,221.0000,47.0000,60.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114.0373,1483.3583,2.3730,50.1978,2.7846
1355.0000,430.0000,437.0000,0.0000,605.0000,196.0000,186.0000,0.0000,1758.0000,517.0000,566.0000,14.0000,0.0000,0.0000,0.0000,0.0000,370.0000,108.0000,123.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.1473,1239.2720,7.8388,0.0000,10.7867
2316.0000,592.0000,647.0000,31.0000,872.0000,216.0000,238.0000,12.0000,798.0000,209.0000,221.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.1710,1196.3567,4.8886,1.1069,2.6701
3165.0000,852.0000,1110.0000,18.0000,396.0000,114.0000,142.0000,3.0000,1373.0000,403.0000,520.0000,12.0000,0.0000,0.0000,0.0000,0.0000,386.0000,113.0000,148.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.1541,1722.7010,10.0878,51.4649,9.9035
2173.0000,601.0000,537.0000,1.0000,897.0000,235.0000,204.0000,0.0000,1306.0000,374.0000,338.0000,1.0000,0.0000,0.0000,0.0000,0.0000,189.0000,56.0000,51.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.1644,1473.8698,5.6390,6.6424,7.2462
5161.0000,1499.0000,1477.0000,7.0000,769.0000,219.0000,209.0000,0.0000,1748.0000,512.0000,498.0000,1.0000,198.0000,50.0000,49.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,138.0424,2142.3330,7.3403,40.0693,6.6926
3050.0000,843.0000,1043.0000,104.0000,681.0000,193.0000,225.0000,17.0000,355.0000,108.0000,131.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,144.0000,38.0000,51.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.1186,1330.8356,6.3819,16.6840,7.8264
2091.0000,589.0000,737.0000,67.0000,673.0000,193.0000,224.0000,17.0000,150.0000,42.0000,51.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,133.0000,31.0000,42.0000,5.0000,0.0000,0.0000,0.0000,0.0000,95.0772,1016.2831,5.6605,10.6915,6.5717
3391.0000,896.0000,897.0000,30.0000,410.0000,113.0000,108.0000,3.0000,625.0000,164.0000,165.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.2329,1359.6852,4.4696,81.9496,1.7339
3483.0000,1131.0000,1060.0000,47.0000,469.0000,160.0000,138.0000,8.0000,1216.0000,381.0000,366.0000,19.0000,57.0000,20.0000,18.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.2748,1651.7009,7.7283,46.2898,10.1900
3011.0000,852.0000,1060.0000,95.0000,777.0000,217.0000,265.0000,18.0000,491.0000,138.0000,174.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.0000,56.0000,68.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114.2100,1471.3422,9.0347,22.0242,4.8932
1128.0000,271.0000,327.0000,18.0000,227.0000,52.0000,61.0000,4.0000,916.0000,209.0000,259.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.9471,697.3928,4.9046,12.2131,9.2217
2465.0000,597.0000,714.0000,42.0000,229.0000,53.0000,62.0000,4.0000,1592.0000,379.0000,454.0000,23.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.8590,1270.8137,6.6650,12.9377,10.5575
1936.0000,534.0000,491.0000,10.0000,904.0000,260.0000,225.0000,5.0000,763.0000,196.0000,185.0000,4.0000,240.0000,69.0000,61.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.0000,32.0000,31.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.0211,965.9732,4.1178,19.6497,2.6571
3248.0000,828.0000,994.0000,28.0000,990.0000,246.0000,295.0000,9.0000,447.0000,108.0000,120.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.1835,1323.3313,1.0673,42.5331,1.0000
4231.0000,1041.0000,1060.0000,9.0000,2070.0000,540.0000,564.0000,2.0000,2772.0000,669.0000,690.0000,10.0000,0.0000,0.0000,0.0000,0.0000,422.0000,109.0000,110.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,171.1023,2513.9351,7.4753,0.0000,8.4537
3373.0000,845.0000,1009.0000,21.0000,389.0000,92.0000,112.0000,2.0000,770.0000,191.0000,238.0000,3.0000,371.0000,97.0000,119.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.3908,1527.1528,4.5933,26.5268,1.8591
3711.0000,949.0000,1197.0000,29.0000,162.0000,47.0000,54.0000,2.0000,678.0000,190.0000,227.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.6033,1296.8748,5.7582,64.8935,2.0733
2666.0000,602.0000,752.0000,44.0000,350.0000,79.0000,104.0000,6.0000,193.0000,45.0000,57.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,216.0000,49.0000,54.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.8091,1162.1732,1.8721,44.1641,1.1447
3379.0000,859.0000,774.0000,0.0000,543.0000,137.0000,125.0000,0.0000,569.0000,143.0000,134.0000,0.0000,164.0000,39.0000,34.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7617,1505.4725,4.4579,56.9472,3.9897
2918.0000,764.0000,805.0000,21.0000,505.0000,131.0000,132.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,140.0000,39.0000,40.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.3225,1238.5619,3.1507,69.1338,2.0103
5502.0000,1374.0000,1441.0000,48.0000,1479.0000,374.0000,396.0000,14.0000,196.0000,47.0000,52.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,134.0916,2139.9758,3.0547,83.6948,3.5610
2524.0000,755.0000,810.0000,36.0000,774.0000,236.0000,253.0000,10.0000,1202.0000,351.0000,353.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.2692,1387.1189,9.2372,24.2846,7.8681
2278.0000,675.0000,733.0000,60.0000,1260.0000,358.0000,398.0000,31.0000,330.0000,92.0000,103.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.5933,1219.5936,2.3904,1.3894,5.0892
2833.0000,826.0000,830.0000,27.0000,613.0000,181.0000,178.0000,6.0000,852.0000,236.0000,232.0000,8.0000,236.0000,69.0000,70.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,230.0000,62.0000,64.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.2336,1357.2140,3.4758,25.2419,3.8412
2754.0000,681.0000,832.0000,42.0000,811.0000,197.0000,233.0000,8.0000,459.0000,110.0000,138.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,539.0000,121.0000,150.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.5277,1188.5841,4.5532,20.0349,4.1321
